Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;2022-05-23;Totalt i retning Nova;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;2022-05-23;Totalt i retning Pyramiden;134;100,0;24;24;0;134;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-23T00:00+02:00;2022-05-24T00:00+02:00;2022-05-23;Totalt;224;100,0;24;24;0;224;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;1;147;100,0;24;24;0;147;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;2;107;100,0;24;24;0;107;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;Totalt i retning Nova;107;100,0;24;24;0;107;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;Totalt i retning Pyramiden;147;100,0;24;24;0;147;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-24T00:00+02:00;2022-05-25T00:00+02:00;2022-05-24;Totalt;254;100,0;24;24;0;254;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;1;147;100,0;24;24;0;147;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;2;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;Totalt i retning Nova;104;100,0;24;24;0;104;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;Totalt i retning Pyramiden;147;100,0;24;24;0;147;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-25T00:00+02:00;2022-05-26T00:00+02:00;2022-05-25;Totalt;251;100,0;24;24;0;251;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;1;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;2;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;Totalt i retning Nova;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;Totalt i retning Pyramiden;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-26T00:00+02:00;2022-05-27T00:00+02:00;2022-05-26;Totalt;138;100,0;24;24;0;138;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;1;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;2;51;100,0;24;24;0;51;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;Totalt i retning Nova;51;100,0;24;24;0;51;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;Totalt i retning Pyramiden;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-27T00:00+02:00;2022-05-28T00:00+02:00;2022-05-27;Totalt;109;100,0;24;24;0;109;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;1;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;2;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;Totalt i retning Nova;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;Totalt i retning Pyramiden;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-28T00:00+02:00;2022-05-29T00:00+02:00;2022-05-28;Totalt;106;100,0;24;24;0;106;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;1;56;100,0;24;24;0;56;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;2;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;Totalt i retning Nova;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;Totalt i retning Pyramiden;56;100,0;24;24;0;56;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-29T00:00+02:00;2022-05-30T00:00+02:00;2022-05-29;Totalt;106;100,0;24;24;0;106;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;1;154;100,0;24;24;0;154;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;2;110;100,0;24;24;0;110;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;Totalt i retning Nova;110;100,0;24;24;0;110;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;Totalt i retning Pyramiden;154;100,0;24;24;0;154;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-30T00:00+02:00;2022-05-31T00:00+02:00;2022-05-30;Totalt;264;100,0;24;24;0;264;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;1;177;100,0;24;24;0;177;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;2;117;100,0;24;24;0;117;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;Totalt i retning Nova;117;100,0;24;24;0;117;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;Totalt i retning Pyramiden;177;100,0;24;24;0;177;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-05-31T00:00+02:00;2022-06-01T00:00+02:00;2022-05-31;Totalt;294;100,0;24;24;0;294;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;1;166;100,0;24;24;0;166;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;2;98;100,0;24;24;0;98;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;Totalt i retning Nova;98;100,0;24;24;0;98;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;Totalt i retning Pyramiden;166;100,0;24;24;0;166;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-01T00:00+02:00;2022-06-02T00:00+02:00;2022-06-01;Totalt;264;100,0;24;24;0;264;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;1;143;100,0;24;24;0;143;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;2;106;100,0;24;24;0;106;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;Totalt i retning Nova;106;100,0;24;24;0;106;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;Totalt i retning Pyramiden;143;100,0;24;24;0;143;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-02T00:00+02:00;2022-06-03T00:00+02:00;2022-06-02;Totalt;249;100,0;24;24;0;249;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;1;162;100,0;24;24;0;162;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;2;105;100,0;24;24;0;105;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;Totalt i retning Nova;105;100,0;24;24;0;105;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;Totalt i retning Pyramiden;162;100,0;24;24;0;162;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-03T00:00+02:00;2022-06-04T00:00+02:00;2022-06-03;Totalt;267;100,0;24;24;0;267;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;1;37;100,0;24;24;0;37;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;2;41;100,0;24;24;0;41;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;Totalt i retning Nova;41;100,0;24;24;0;41;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;Totalt i retning Pyramiden;37;100,0;24;24;0;37;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-04T00:00+02:00;2022-06-05T00:00+02:00;2022-06-04;Totalt;78;100,0;24;24;0;78;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;1;25;100,0;24;24;0;25;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;2;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;Totalt i retning Nova;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;Totalt i retning Pyramiden;25;100,0;24;24;0;25;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-05T00:00+02:00;2022-06-06T00:00+02:00;2022-06-05;Totalt;52;100,0;24;24;0;52;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;1;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;2;48;100,0;24;24;0;48;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;Totalt i retning Nova;48;100,0;24;24;0;48;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;Totalt i retning Pyramiden;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-06T00:00+02:00;2022-06-07T00:00+02:00;2022-06-06;Totalt;119;100,0;24;24;0;119;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;1;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;2;53;100,0;24;24;0;53;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;Totalt i retning Nova;53;100,0;24;24;0;53;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;Totalt i retning Pyramiden;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-07T00:00+02:00;2022-06-08T00:00+02:00;2022-06-07;Totalt;124;100,0;24;24;0;124;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;1;93;100,0;24;24;0;93;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;2;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;Totalt i retning Nova;58;100,0;24;24;0;58;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;Totalt i retning Pyramiden;93;100,0;24;24;0;93;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-08T00:00+02:00;2022-06-09T00:00+02:00;2022-06-08;Totalt;151;100,0;24;24;0;151;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;1;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;2;78;100,0;24;24;0;78;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;Totalt i retning Nova;78;100,0;24;24;0;78;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;Totalt i retning Pyramiden;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-09T00:00+02:00;2022-06-10T00:00+02:00;2022-06-09;Totalt;170;100,0;24;24;0;170;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;2022-06-10;1;98;100,0;24;24;0;98;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;2022-06-10;2;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;2022-06-10;Totalt i retning Nova;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;2022-06-10;Totalt i retning Pyramiden;98;100,0;24;24;0;98;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-10T00:00+02:00;2022-06-11T00:00+02:00;2022-06-10;Totalt;173;100,0;24;24;0;173;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;2022-06-11;1;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;2022-06-11;2;83;100,0;24;24;0;83;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;2022-06-11;Totalt i retning Nova;83;100,0;24;24;0;83;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;2022-06-11;Totalt i retning Pyramiden;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-11T00:00+02:00;2022-06-12T00:00+02:00;2022-06-11;Totalt;157;100,0;24;24;0;157;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;2022-06-12;1;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;2022-06-12;2;41;100,0;24;24;0;41;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;2022-06-12;Totalt i retning Nova;41;100,0;24;24;0;41;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;2022-06-12;Totalt i retning Pyramiden;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-12T00:00+02:00;2022-06-13T00:00+02:00;2022-06-12;Totalt;91;100,0;24;24;0;91;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;2022-06-13;1;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;2022-06-13;2;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;2022-06-13;Totalt i retning Nova;90;100,0;24;24;0;90;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;2022-06-13;Totalt i retning Pyramiden;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-13T00:00+02:00;2022-06-14T00:00+02:00;2022-06-13;Totalt;218;100,0;24;24;0;218;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;2022-06-14;1;183;100,0;24;24;0;183;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;2022-06-14;2;108;100,0;24;24;0;108;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;2022-06-14;Totalt i retning Nova;108;100,0;24;24;0;108;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;2022-06-14;Totalt i retning Pyramiden;183;100,0;24;24;0;183;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-14T00:00+02:00;2022-06-15T00:00+02:00;2022-06-14;Totalt;291;100,0;24;24;0;291;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;2022-06-15;1;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;2022-06-15;2;108;100,0;24;24;0;108;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;2022-06-15;Totalt i retning Nova;108;100,0;24;24;0;108;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;2022-06-15;Totalt i retning Pyramiden;128;100,0;24;24;0;128;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-15T00:00+02:00;2022-06-16T00:00+02:00;2022-06-15;Totalt;236;100,0;24;24;0;236;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;1;140;100,0;24;24;0;140;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;2;131;100,0;24;24;0;131;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;Totalt i retning Nova;131;100,0;24;24;0;131;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;Totalt i retning Pyramiden;140;100,0;24;24;0;140;0,00;-;-;-;-;-;-;-;-
03813B1109947;Solstrandvegen Sykkel;KV62920 S5D1 m230;2022-06-16T00:00+02:00;2022-06-17T00:00+02:00;2022-06-16;Totalt;271;100,0;24;24;0;271;0,00;-;-;-;-;-;-;-;-
